"","id","date","tavg"
"4980","RSM00028661",2016-01-20,-151
"4981","RSM00028661",2016-01-21,-114
"4982","RSM00028661",2016-01-22,-139
"4983","RSM00028661",2016-01-23,-202
"4984","RSM00028661",2016-01-24,-162
"4985","RSM00028661",2016-01-25,-157
"4986","RSM00028661",2016-01-26,-133
"4987","RSM00028661",2016-01-27,-160
"4988","RSM00028661",2016-01-28,-198
"4989","RSM00028661",2016-01-29,-228
"4990","RSM00028661",2016-01-30,-188
"4991","RSM00028661",2016-01-31,-223
"4992","RSM00028661",2016-02-01,-158
"4993","RSM00028661",2016-02-02,-51
"4994","RSM00028661",2016-02-03,-57
"4995","RSM00028661",2016-02-04,-37
"4996","RSM00028661",2016-02-05,-12
"4997","RSM00028661",2016-02-06,-33
"4998","RSM00028661",2016-02-07,-67
"4999","RSM00028661",2016-02-08,-94
"5000","RSM00028661",2016-02-09,-147
"5001","RSM00028661",2016-02-10,-123
"5002","RSM00028661",2016-02-11,-57
"5003","RSM00028661",2016-02-12,-31
"5004","RSM00028661",2016-02-13,-27
"5005","RSM00028661",2016-02-14,-109
"5006","RSM00028661",2016-02-15,-163
"5007","RSM00028661",2016-02-16,-145
"5008","RSM00028661",2016-02-17,-115
"5009","RSM00028661",2016-02-18,-98
"5010","RSM00028661",2016-02-19,-79
"5011","RSM00028661",2016-02-20,-82
"5012","RSM00028661",2016-02-21,-101
"5013","RSM00028661",2016-02-22,-115
"5014","RSM00028661",2016-02-23,-45
"5015","RSM00028661",2016-02-24,-11
"5016","RSM00028661",2016-02-25,15
"5017","RSM00028661",2016-02-26,28
"5018","RSM00028661",2016-02-27,8
"5019","RSM00028661",2016-02-28,-25
"5020","RSM00028661",2016-02-29,-23
"5021","RSM00028661",2016-03-01,-32
"5022","RSM00028661",2016-03-02,-56
"5023","RSM00028661",2016-03-03,-54
"5024","RSM00028661",2016-03-04,-27
"5025","RSM00028661",2016-03-05,-45
"5026","RSM00028661",2016-03-06,-57
"5027","RSM00028661",2016-03-07,-61
"5028","RSM00028661",2016-03-08,-79
"5029","RSM00028661",2016-03-09,-99
"5030","RSM00028661",2016-03-10,-92
"5031","RSM00028661",2016-03-11,-71
"5032","RSM00028661",2016-03-12,-41
"5033","RSM00028661",2016-03-13,-18
"5034","RSM00028661",2016-03-14,-82
"5035","RSM00028661",2016-03-15,-155
"5036","RSM00028661",2016-03-16,-132
"5037","RSM00028661",2016-03-17,-82
"5038","RSM00028661",2016-03-18,-32
"5039","RSM00028661",2016-03-19,17
"5040","RSM00028661",2016-03-20,-12
"5041","RSM00028661",2016-03-21,-66
"5042","RSM00028661",2016-03-22,-78
"5043","RSM00028661",2016-03-23,-28
"5044","RSM00028661",2016-03-24,-2
"5045","RSM00028661",2016-03-25,16
"5046","RSM00028661",2016-03-26,4
"5047","RSM00028661",2016-03-27,23
"5048","RSM00028661",2016-03-28,19
"5049","RSM00028661",2016-03-29,14
"5050","RSM00028661",2016-03-30,4
"5051","RSM00028661",2016-03-31,19
"5052","RSM00028661",2016-04-01,28
"5053","RSM00028661",2016-04-02,19
"5054","RSM00028661",2016-04-03,34
"5055","RSM00028661",2016-04-04,65
"5056","RSM00028661",2016-04-05,64
"5057","RSM00028661",2016-04-06,33
"5058","RSM00028661",2016-04-07,32
"5059","RSM00028661",2016-04-08,36
"5060","RSM00028661",2016-04-09,66
"5061","RSM00028661",2016-04-10,87
"5062","RSM00028661",2016-04-11,82
"5063","RSM00028661",2016-04-12,63
"5064","RSM00028661",2016-04-13,73
"5065","RSM00028661",2016-04-14,138
"5066","RSM00028661",2016-04-15,157
"5067","RSM00028661",2016-04-16,143
"5068","RSM00028661",2016-04-17,136
"5069","RSM00028661",2016-04-18,160
"5070","RSM00028661",2016-04-19,155
"5071","RSM00028661",2016-04-20,143
"5072","RSM00028661",2016-04-21,139
"5073","RSM00028661",2016-04-22,147
"5074","RSM00028661",2016-04-23,122
"5075","RSM00028661",2016-04-24,91
"5076","RSM00028661",2016-04-25,97
"5077","RSM00028661",2016-04-26,88
"5078","RSM00028661",2016-04-27,56
"5079","RSM00028661",2016-04-28,53
"5080","RSM00028661",2016-04-29,74
"5081","RSM00028661",2016-04-30,117
"5082","RSM00028661",2016-07-01,NA
"5083","RSM00028661",2016-07-02,NA
"5084","RSM00028661",2016-07-03,NA
"5085","RSM00028661",2016-07-04,NA
"5086","RSM00028661",2016-07-05,NA
"5087","RSM00028661",2016-07-06,NA
"5088","RSM00028661",2016-07-07,NA
"5089","RSM00028661",2016-07-08,NA
"5090","RSM00028661",2016-07-09,NA
"5091","RSM00028661",2016-07-10,NA
"5092","RSM00028661",2016-07-11,NA
"5093","RSM00028661",2016-07-12,NA
"5094","RSM00028661",2016-07-13,NA
"5095","RSM00028661",2016-07-14,NA
"5096","RSM00028661",2016-07-15,NA
"5097","RSM00028661",2016-07-16,NA
"5098","RSM00028661",2016-07-17,NA
"5099","RSM00028661",2016-07-18,NA
"5100","RSM00028661",2016-07-19,NA
"5101","RSM00028661",2016-07-20,191
"5102","RSM00028661",2016-07-21,NA
"5103","RSM00028661",2016-07-22,NA
"5104","RSM00028661",2016-07-23,221
"5105","RSM00028661",2016-07-24,NA
"5106","RSM00028661",2016-07-25,NA
"5107","RSM00028661",2016-07-26,154
"5108","RSM00028661",2016-07-27,NA
"5109","RSM00028661",2016-07-28,151
"5110","RSM00028661",2016-07-29,212
"5111","RSM00028661",2016-07-30,NA
"5112","RSM00028661",2016-07-31,NA
"5113","RSM00028661",2016-08-01,NA
"5114","RSM00028661",2016-08-02,NA
"5115","RSM00028661",2016-08-03,NA
"5116","RSM00028661",2016-08-04,NA
"5117","RSM00028661",2016-08-05,NA
"5118","RSM00028661",2016-08-06,NA
"5119","RSM00028661",2016-08-07,NA
"5120","RSM00028661",2016-08-08,NA
"5121","RSM00028661",2016-08-09,NA
"5122","RSM00028661",2016-08-10,NA
"5123","RSM00028661",2016-08-11,NA
"5124","RSM00028661",2016-08-12,NA
"5125","RSM00028661",2016-08-13,NA
"5126","RSM00028661",2016-08-14,NA
"5127","RSM00028661",2016-08-15,NA
"5128","RSM00028661",2016-08-16,NA
"5129","RSM00028661",2016-08-17,NA
"5130","RSM00028661",2016-08-18,NA
"5131","RSM00028661",2016-08-19,NA
"5132","RSM00028661",2016-08-20,201
"5133","RSM00028661",2016-08-21,NA
"5134","RSM00028661",2016-08-22,191
"5135","RSM00028661",2016-08-23,220
"5136","RSM00028661",2016-08-24,NA
"5137","RSM00028661",2016-08-25,215
"5138","RSM00028661",2016-08-26,255
"5139","RSM00028661",2016-08-27,NA
"5140","RSM00028661",2016-08-28,NA
"5141","RSM00028661",2016-08-29,NA
"5142","RSM00028661",2016-08-30,NA
"5143","RSM00028661",2016-08-31,164
"5144","RSM00028661",2016-09-01,NA
"5145","RSM00028661",2016-09-02,NA
"5146","RSM00028661",2016-09-03,NA
"5147","RSM00028661",2016-09-04,NA
"5148","RSM00028661",2016-09-05,NA
"5149","RSM00028661",2016-09-06,NA
"5150","RSM00028661",2016-09-07,NA
"5151","RSM00028661",2016-09-08,NA
"5152","RSM00028661",2016-09-09,NA
"5153","RSM00028661",2016-09-10,NA
"5154","RSM00028661",2016-09-11,NA
"5155","RSM00028661",2016-09-12,NA
"5156","RSM00028661",2016-09-13,NA
"5157","RSM00028661",2016-09-14,NA
"5158","RSM00028661",2016-09-15,NA
"5159","RSM00028661",2016-09-16,NA
"5160","RSM00028661",2016-09-17,NA
"5161","RSM00028661",2016-09-18,NA
"5162","RSM00028661",2016-09-19,NA
"5163","RSM00028661",2016-09-20,NA
"5164","RSM00028661",2016-09-21,NA
"5165","RSM00028661",2016-09-22,NA
"5166","RSM00028661",2016-09-23,NA
"5167","RSM00028661",2016-09-24,NA
"5168","RSM00028661",2016-09-25,NA
"5169","RSM00028661",2016-09-26,89
"5170","RSM00028661",2016-09-27,NA
"5171","RSM00028661",2016-09-28,NA
"5172","RSM00028661",2016-09-29,NA
"5173","RSM00028661",2016-09-30,NA
"5174","RSM00028661",2016-10-01,45
"5175","RSM00028661",2016-10-02,83
"5176","RSM00028661",2016-10-03,88
"5177","RSM00028661",2016-10-04,72
"5178","RSM00028661",2016-10-05,88
"5179","RSM00028661",2016-10-06,24
"5180","RSM00028661",2016-10-07,14
"5181","RSM00028661",2016-10-08,22
"5182","RSM00028661",2016-10-09,34
"5183","RSM00028661",2016-10-10,25
"5184","RSM00028661",2016-10-11,10
"5185","RSM00028661",2016-10-12,3
"5186","RSM00028661",2016-10-13,0
"5187","RSM00028661",2016-10-14,4
"5188","RSM00028661",2016-10-15,-17
"5189","RSM00028661",2016-10-16,-14
"5190","RSM00028661",2016-10-17,-11
"5191","RSM00028661",2016-10-18,-6
"5192","RSM00028661",2016-10-19,5
"5193","RSM00028661",2016-10-20,-6
"5194","RSM00028661",2016-10-21,-21
"5195","RSM00028661",2016-10-22,-40
"5196","RSM00028661",2016-10-23,-38
"5197","RSM00028661",2016-10-24,-3
"5198","RSM00028661",2016-10-25,12
"5199","RSM00028661",2016-10-26,16
"5200","RSM00028661",2016-10-27,3
"5201","RSM00028661",2016-10-28,-6
"5202","RSM00028661",2016-10-29,-12
"5203","RSM00028661",2016-10-30,-18
"5204","RSM00028661",2016-10-31,-16
"5205","RSM00028661",2016-11-01,-26
"5206","RSM00028661",2016-11-02,-50
"5207","RSM00028661",2016-11-03,-88
"5208","RSM00028661",2016-11-04,-93
"5209","RSM00028661",2016-11-05,-34
"5210","RSM00028661",2016-11-06,-8
"5211","RSM00028661",2016-11-07,-53
"5212","RSM00028661",2016-11-08,-69
"5213","RSM00028661",2016-11-09,-88
"5214","RSM00028661",2016-11-10,-150
"5215","RSM00028661",2016-11-11,-76
"5216","RSM00028661",2016-11-12,-141
"5217","RSM00028661",2016-11-13,-181
"5218","RSM00028661",2016-11-14,-226
"5219","RSM00028661",2016-11-15,-229
"5220","RSM00028661",2016-11-16,-244
"5221","RSM00028661",2016-11-17,-261
"5222","RSM00028661",2016-11-18,-292
"5223","RSM00028661",2016-11-19,-316
"5224","RSM00028661",2016-11-20,-278
"5225","RSM00028661",2016-11-21,-197
"5226","RSM00028661",2016-11-22,-82
"5227","RSM00028661",2016-11-23,-46
"5228","RSM00028661",2016-11-24,-48
"5229","RSM00028661",2016-11-25,-18
"5230","RSM00028661",2016-11-26,-9
"5231","RSM00028661",2016-11-27,-21
"5232","RSM00028661",2016-11-28,-25
"5233","RSM00028661",2016-11-29,17
"5234","RSM00028661",2016-11-30,-4
"5235","RSM00028661",2016-12-01,-92
"5236","RSM00028661",2016-12-02,-191
"5237","RSM00028661",2016-12-03,-160
"5238","RSM00028661",2016-12-04,-121
"5239","RSM00028661",2016-12-05,-152
"5240","RSM00028661",2016-12-06,-144
"5241","RSM00028661",2016-12-07,-71
"5242","RSM00028661",2016-12-08,-135
"5243","RSM00028661",2016-12-09,-221
"5244","RSM00028661",2016-12-10,-104
"5245","RSM00028661",2016-12-11,-59
"5246","RSM00028661",2016-12-12,-171
"5247","RSM00028661",2016-12-13,-172
"5248","RSM00028661",2016-12-14,-205
"5249","RSM00028661",2016-12-15,-214
"5250","RSM00028661",2016-12-16,-257
"5251","RSM00028661",2016-12-17,-256
"5252","RSM00028661",2016-12-18,-251
"5253","RSM00028661",2016-12-19,-257
"5254","RSM00028661",2016-12-20,-320
"5255","RSM00028661",2016-12-21,-304
"5256","RSM00028661",2016-12-22,-279
"5257","RSM00028661",2016-12-23,-264
"5258","RSM00028661",2016-12-24,-117
"5259","RSM00028661",2016-12-25,-108
"5260","RSM00028661",2016-12-26,-162
"5261","RSM00028661",2016-12-27,-166
"5262","RSM00028661",2016-12-28,-166
"5263","RSM00028661",2016-12-29,-96
"5264","RSM00028661",2016-12-30,-52
"5265","RSM00028661",2016-12-31,-63
"5266","RSM00028561",2002-01-01,-23
"5267","RSM00028561",2002-01-02,-69
"5268","RSM00028561",2002-01-03,-106
"5269","RSM00028561",2002-01-04,-235
"5270","RSM00028561",2002-01-05,-168
"5271","RSM00028561",2002-01-06,-147
"5272","RSM00028561",2002-01-07,-173
"5273","RSM00028561",2002-01-08,-204
"5274","RSM00028561",2002-01-09,-207
"5275","RSM00028561",2002-01-10,-252
"5276","RSM00028561",2002-01-11,-293
"5277","RSM00028561",2002-01-12,-198
"5278","RSM00028561",2002-01-13,-51
"5279","RSM00028561",2002-01-14,-45
"5280","RSM00028561",2002-01-15,-10
"5281","RSM00028561",2002-01-16,-61
"5282","RSM00028561",2002-01-17,-213
"5283","RSM00028561",2002-01-18,-95
"5284","RSM00028561",2002-01-19,-41
"5285","RSM00028561",2002-01-20,-113
"5286","RSM00028561",2002-01-21,-76
"5287","RSM00028561",2002-01-22,-104
"5288","RSM00028561",2002-01-23,-127
"5289","RSM00028561",2002-01-24,-106
"5290","RSM00028561",2002-01-25,-40
"5291","RSM00028561",2002-01-26,-55
"5292","RSM00028561",2002-01-27,-1
"5293","RSM00028561",2002-01-28,-52
"5294","RSM00028561",2002-01-29,-15
"5295","RSM00028561",2002-01-30,-87
"5296","RSM00028561",2002-01-31,-31
"5297","RSM00028561",2002-02-01,-87
"5298","RSM00028561",2002-02-02,-247
"5299","RSM00028561",2002-02-03,-242
"5300","RSM00028561",2002-02-04,-261
"5301","RSM00028561",2002-02-05,-267
"5302","RSM00028561",2002-02-06,-158
"5303","RSM00028561",2002-02-07,-12
"5304","RSM00028561",2002-02-08,-19
"5305","RSM00028561",2002-02-09,-36
"5306","RSM00028561",2002-02-10,-10
"5307","RSM00028561",2002-02-11,-12
"5308","RSM00028561",2002-02-12,-67
"5309","RSM00028561",2002-02-13,-49
"5310","RSM00028561",2002-02-14,-16
"5311","RSM00028561",2002-02-15,4
"5312","RSM00028561",2002-02-16,-40
"5313","RSM00028561",2002-02-17,-59
"5314","RSM00028561",2002-02-18,-47
"5315","RSM00028561",2002-02-19,-74
"5316","RSM00028561",2002-02-20,-127
"5317","RSM00028561",2002-02-21,-24
"5318","RSM00028561",2002-02-22,-18
"5319","RSM00028561",2002-02-23,-105
"5320","RSM00028561",2002-02-24,-78
"5321","RSM00028561",2002-02-25,-42
"5322","RSM00028561",2002-02-26,-14
"5323","RSM00028561",2002-02-27,-40
"5324","RSM00028561",2002-02-28,-27
"5325","RSM00028561",2002-03-01,-53
"5326","RSM00028561",2002-03-02,-30
"5327","RSM00028561",2002-03-03,-13
"5328","RSM00028561",2002-03-04,-22
"5329","RSM00028561",2002-03-05,-32
"5330","RSM00028561",2002-03-06,-45
"5331","RSM00028561",2002-03-07,-38
"5332","RSM00028561",2002-03-08,18
"5333","RSM00028561",2002-03-09,16
"5334","RSM00028561",2002-03-10,-52
"5335","RSM00028561",2002-03-11,-40
"5336","RSM00028561",2002-03-12,-8
"5337","RSM00028561",2002-03-13,-58
"5338","RSM00028561",2002-03-14,-81
"5339","RSM00028561",2002-03-15,-51
"5340","RSM00028561",2002-03-16,15
"5341","RSM00028561",2002-03-17,-38
"5342","RSM00028561",2002-03-18,-42
"5343","RSM00028561",2002-03-19,12
"5344","RSM00028561",2002-03-20,-6
"5345","RSM00028561",2002-03-21,7
"5346","RSM00028561",2002-03-22,14
"5347","RSM00028561",2002-03-23,14
"5348","RSM00028561",2002-03-24,10
"5349","RSM00028561",2002-03-25,-12
"5350","RSM00028561",2002-03-26,-15
"5351","RSM00028561",2002-03-27,-34
"5352","RSM00028561",2002-03-28,-13
"5353","RSM00028561",2002-03-29,-76
"5354","RSM00028561",2002-03-30,-86
"5355","RSM00028561",2002-03-31,-54
"5356","RSM00028561",2002-04-01,-75
"5357","RSM00028561",2002-04-02,-124
"5358","RSM00028561",2002-04-03,-122
"5359","RSM00028561",2002-04-04,-106
"5360","RSM00028561",2002-04-05,-89
"5361","RSM00028561",2002-04-06,-70
"5362","RSM00028561",2002-04-07,-33
"5363","RSM00028561",2002-04-08,4
"5364","RSM00028561",2002-04-09,13
"5365","RSM00028561",2002-04-10,-16
"5366","RSM00028561",2002-04-11,-68
"5367","RSM00028561",2002-04-12,-29
"5368","RSM00028561",2002-04-13,41
"5369","RSM00028561",2002-04-14,48
"5370","RSM00028561",2002-04-15,51
"5371","RSM00028561",2002-04-16,60
"5372","RSM00028561",2002-04-17,43
"5373","RSM00028561",2002-04-18,-9
"5374","RSM00028561",2002-04-19,-22
"5375","RSM00028561",2002-04-20,26
"5376","RSM00028561",2002-04-21,54
"5377","RSM00028561",2002-04-22,59
"5378","RSM00028561",2002-04-23,71
"5379","RSM00028561",2002-04-24,70
"5380","RSM00028561",2002-04-25,83
"5381","RSM00028561",2002-04-26,78
"5382","RSM00028561",2002-04-27,69
"5383","RSM00028561",2002-04-28,80
"5384","RSM00028561",2002-04-29,103
"5385","RSM00028561",2002-04-30,104
"5386","RSM00028561",2002-05-01,82
"5387","RSM00028561",2002-05-02,101
"5388","RSM00028561",2002-05-03,122
"5389","RSM00028561",2002-05-04,123
"5390","RSM00028561",2002-05-05,136
"5391","RSM00028561",2002-05-06,164
"5392","RSM00028561",2002-05-07,169
"5393","RSM00028561",2002-05-08,51
"5394","RSM00028561",2002-05-09,72
"5395","RSM00028561",2002-05-10,118
"5396","RSM00028561",2002-05-11,111
"5397","RSM00028561",2002-05-12,100
"5398","RSM00028561",2002-05-13,77
"5399","RSM00028561",2002-05-14,51
"5400","RSM00028561",2002-05-15,8
"5401","RSM00028561",2002-05-16,62
"5402","RSM00028561",2002-05-17,143
"5403","RSM00028561",2002-05-18,177
"5404","RSM00028561",2002-05-19,177
"5405","RSM00028561",2002-05-20,187
"5406","RSM00028561",2002-05-21,182
"5407","RSM00028561",2002-05-22,113
"5408","RSM00028561",2002-05-23,59
"5409","RSM00028561",2002-05-24,59
"5410","RSM00028561",2002-05-25,115
"5411","RSM00028561",2002-05-26,148
"5412","RSM00028561",2002-05-27,90
"5413","RSM00028561",2002-05-28,80
"5414","RSM00028561",2002-05-29,87
"5415","RSM00028561",2002-05-30,60
"5416","RSM00028561",2002-05-31,67
"5417","RSM00028561",2002-06-01,62
"5418","RSM00028561",2002-06-02,102
"5419","RSM00028561",2002-06-03,117
"5420","RSM00028561",2002-06-04,127
"5421","RSM00028561",2002-06-05,146
"5422","RSM00028561",2002-06-06,125
"5423","RSM00028561",2002-06-07,124
"5424","RSM00028561",2002-06-08,149
"5425","RSM00028561",2002-06-09,129
"5426","RSM00028561",2002-06-10,125
"5427","RSM00028561",2002-06-11,144
"5428","RSM00028561",2002-06-12,125
"5429","RSM00028561",2002-06-13,125
"5430","RSM00028561",2002-06-14,165
"5431","RSM00028561",2002-06-15,200
"5432","RSM00028561",2002-06-16,211
"5433","RSM00028561",2002-06-17,225
"5434","RSM00028561",2002-06-18,203
"5435","RSM00028561",2002-06-19,207
"5436","RSM00028561",2002-06-20,180
"5437","RSM00028561",2002-06-21,192
"5438","RSM00028561",2002-06-22,180
"5439","RSM00028561",2002-06-23,188
"5440","RSM00028561",2002-06-24,198
"5441","RSM00028561",2002-06-25,168
"5442","RSM00028561",2002-06-26,145
"5443","RSM00028561",2002-06-27,128
"5444","RSM00028561",2002-06-28,138
"5445","RSM00028561",2002-06-29,125
"5446","RSM00028561",2002-06-30,114
"5447","RSM00028561",2002-07-01,139
"5448","RSM00028561",2002-07-02,188
"5449","RSM00028561",2002-07-03,196
"5450","RSM00028561",2002-07-04,223
"5451","RSM00028561",2002-07-05,235
"5452","RSM00028561",2002-07-06,242
"5453","RSM00028561",2002-07-07,224
"5454","RSM00028561",2002-07-08,210
"5455","RSM00028561",2002-07-09,227
"5456","RSM00028561",2002-07-10,217
"5457","RSM00028561",2002-07-11,208
"5458","RSM00028561",2002-07-12,181
"5459","RSM00028561",2002-07-13,131
"5460","RSM00028561",2002-07-14,131
"5461","RSM00028561",2002-07-15,142
"5462","RSM00028561",2002-07-16,116
"5463","RSM00028561",2002-07-17,145
"5464","RSM00028561",2002-07-18,177
"5465","RSM00028561",2002-07-19,161
"5466","RSM00028561",2002-07-20,127
"5467","RSM00028561",2002-07-21,125
"5468","RSM00028561",2002-07-22,124
"5469","RSM00028561",2002-07-23,156
"5470","RSM00028561",2002-07-24,204
"5471","RSM00028561",2002-07-25,217
"5472","RSM00028561",2002-07-26,223
"5473","RSM00028561",2002-07-27,241
"5474","RSM00028561",2002-07-28,239
"5475","RSM00028561",2002-07-29,214
"5476","RSM00028561",2002-07-30,176
"5477","RSM00028561",2002-07-31,200
"5478","RSM00028561",2002-08-01,183
"5479","RSM00028561",2002-08-02,172
"5480","RSM00028561",2002-08-03,184
"5481","RSM00028561",2002-08-04,172
"5482","RSM00028561",2002-08-05,154
"5483","RSM00028561",2002-08-06,159
"5484","RSM00028561",2002-08-07,135
"5485","RSM00028561",2002-08-08,148
"5486","RSM00028561",2002-08-09,154
"5487","RSM00028561",2002-08-10,157
"5488","RSM00028561",2002-08-11,128
"5489","RSM00028561",2002-08-12,128
"5490","RSM00028561",2002-08-13,159
"5491","RSM00028561",2002-08-14,121
"5492","RSM00028561",2002-08-15,109
"5493","RSM00028561",2002-08-16,115
"5494","RSM00028561",2002-08-17,124
"5495","RSM00028561",2002-08-18,154
"5496","RSM00028561",2002-08-19,147
"5497","RSM00028561",2002-08-20,119
"5498","RSM00028561",2002-08-21,88
"5499","RSM00028561",2002-08-22,105
"5500","RSM00028561",2002-08-23,114
"5501","RSM00028561",2002-08-24,144
"5502","RSM00028561",2002-08-25,124
"5503","RSM00028561",2002-08-26,126
"5504","RSM00028561",2002-08-27,130
"5505","RSM00028561",2002-08-28,130
"5506","RSM00028561",2002-08-29,131
"5507","RSM00028561",2002-08-30,141
"5508","RSM00028561",2002-08-31,157
"5509","RSM00028561",2002-09-01,159
"5510","RSM00028561",2002-09-02,182
"5511","RSM00028561",2002-09-03,149
"5512","RSM00028561",2002-09-04,110
"5513","RSM00028561",2002-09-05,96
"5514","RSM00028561",2002-09-06,99
"5515","RSM00028561",2002-09-07,128
"5516","RSM00028561",2002-09-08,149
"5517","RSM00028561",2002-09-09,155
"5518","RSM00028561",2002-09-10,159
"5519","RSM00028561",2002-09-11,168
"5520","RSM00028561",2002-09-12,133
"5521","RSM00028561",2002-09-13,50
"5522","RSM00028561",2002-09-14,44
"5523","RSM00028561",2002-09-15,76
"5524","RSM00028561",2002-09-16,86
"5525","RSM00028561",2002-09-17,122
"5526","RSM00028561",2002-09-18,136
"5527","RSM00028561",2002-09-19,163
"5528","RSM00028561",2002-09-20,126
"5529","RSM00028561",2002-09-21,110
"5530","RSM00028561",2002-09-22,83
"5531","RSM00028561",2002-09-23,52
"5532","RSM00028561",2002-09-24,115
"5533","RSM00028561",2002-09-25,125
"5534","RSM00028561",2002-09-26,50
"5535","RSM00028561",2002-09-27,65
"5536","RSM00028561",2002-09-28,80
"5537","RSM00028561",2002-09-29,93
"5538","RSM00028561",2002-09-30,85
"5539","RSM00028561",2002-10-01,62
"5540","RSM00028561",2002-10-02,25
"5541","RSM00028561",2002-10-03,98
"5542","RSM00028561",2002-10-04,65
"5543","RSM00028561",2002-10-05,8
"5544","RSM00028561",2002-10-06,14
"5545","RSM00028561",2002-10-07,36
"5546","RSM00028561",2002-10-08,14
"5547","RSM00028561",2002-10-09,-18
"5548","RSM00028561",2002-10-10,2
"5549","RSM00028561",2002-10-11,10
"5550","RSM00028561",2002-10-12,6
"5551","RSM00028561",2002-10-13,-18
"5552","RSM00028561",2002-10-14,-47
"5553","RSM00028561",2002-10-15,-50
"5554","RSM00028561",2002-10-16,10
"5555","RSM00028561",2002-10-17,5
"5556","RSM00028561",2002-10-18,-9
